Health/Disease,Macroeconomics/Finance,Natural Sciences/Climate,Other,Politics/Intl Relations,Technology,date,entropy_b,entropy_c,entropy_d,entropy_human,entropy_sage,entropy_te,ifp_id,n_forecasts,n_forecasts_b,n_forecasts_c,n_forecasts_d,n_forecasts_sage,n_forecasts_te,ordinal,p_updates,stage,variance_b,variance_c,variance_d,variance_human,variance_sage,variance_te
0,1,0,0,0,0,2018-12-13,0,0,2.927234855,3.385146257,2.927234855,2.384688156,2691,32,0,0,21,21,11,1,0,0.166666667,0,0,0.237749138,0.208654081,0.237749138,0.111957266
0,1,0,0,0,0,2018-12-13,0,0,1.016903063,2.076697873,1.016903063,1.657212395,2700,9,0,0,3,3,6,1,0,0.02,0,0,0.229029202,0.304688847,0.229029202,0.332489006
0,0,0,0,1,0,2018-12-13,0,0,2.808418912,4.883425943,2.808418912,4.751421419,2592,161,0,0,18,18,143,0,0,0.195121951,0,0,0.536954379,0.645103988,0.536954379,0.642968054
0,0,0,0,1,0,2018-12-13,0,0,2.938760537,3.286536459,2.938760537,2.066765246,2736,29,0,0,21,21,8,0,0,0.166666667,0,0,0.554476489,0.486661027,0.554476489,0.223764541
0,0,0,1,0,0,2018-12-13,0,0,2.663535154,3.99348022,2.663535154,3.686563279,2655,65,0,0,17,17,48,1,0.055555556,0.052631579,0,0,0.598992116,0.606062362,0.598992116,0.608281323
0,0,0,0,1,0,2018-12-13,0,0,0.684310722,2.316151773,0.684310722,2.104777407,2709,11,0,0,2,2,9,0,0,0.043478261,0,0,0.15,0.449161451,0.15,0.481713015
0,0,0,1,0,0,2018-12-13,0,0,1.823190921,2.458832646,1.823190921,1.754367264,2664,18,0,0,8,8,10,1,0,0.052631579,0,0,0.387842383,0.559028188,0.387842383,0.662101401
0,1,0,0,0,0,2018-12-13,0,0,1.910016775,4.310151208,1.910016775,4.225851702,2646,92,0,0,8,8,84,1,0,0.4,0,0,0.147148503,0.296619595,0.147148503,0.300967191
0,0,0,1,0,0,2018-12-13,0,0,3.314512717,4.062804073,3.314512717,3.422088581,2718,63,0,0,31,31,32,0,0,0.012987013,0,0,0.579212999,0.50528187,0.579212999,0.407777342
1,0,0,0,0,0,2018-12-13,0,0,1.386241766,3.704423217,1.386241766,3.608935775,2628,46,0,0,4,4,42,0,0,0.117647059,0,0,0.0195,0.551569154,0.0195,0.533486116
0,0,0,0,1,0,2018-12-13,0,0,1.603313294,2.476458634,1.603313294,1.936767357,2727,12,0,0,5,5,7,0,0,0.024390244,0,0,0.195802366,0.22077067,0.195802366,0.223217401
0,0,0,0,1,0,2018-12-13,0,0,1.523528445,2.470838286,1.523528445,2.022418685,2601,37,0,0,10,10,27,1,0,0.727272727,0,0,0.661362334,0.528173994,0.661362334,0.439431333
0,0,0,0,1,0,2018-12-13,0,0,1.097616626,4.718165967,1.097616626,4.69117653,2574,118,0,0,3,3,115,0,0,0.163265306,0,0,0.084373824,0.445372439,0.084373824,0.448922211
0,0,0,1,0,0,2018-12-13,0,0,2.167190887,2.653354174,2.167190887,1.702019268,2682,16,0,0,9,9,7,1,0,0.052631579,0,0,0.110852818,0.184620181,0.110852818,0.231419753
0,0,0,1,0,0,2018-12-13,0,0,1.085199754,3.215066859,1.085199754,3.101842488,2610,36,0,0,4,4,32,0,0,0.380952381,0,0,0.731820415,0.617298743,0.731820415,0.580901456
0,0,0,1,0,0,2018-12-13,0,0,0.693106348,3.775955808,0.693106348,3.729083531,2565,55,0,0,2,2,53,1,0,0.307692308,0,0,0.0088,0.457237859,0.0088,0.463538631
0,0,0,0,1,0,2018-12-14,0,0,3.809134902,4.37550269,3.809134902,3.547243732,2673,99,0,0,57,57,42,1,0.017241379,0.105263158,0,0,0.541655981,0.567257251,0.541655981,0.578380121
0,1,0,0,0,0,2018-12-14,0,0,3.818549691,4.233509582,3.818549691,3.15898543,2691,76,0,0,50,50,26,1,0.038461538,0.333333333,0,0,0.23415196,0.24581646,0.23415196,0.259190076
0,1,0,0,0,0,2018-12-14,0,0,1.670423397,3.007445531,1.670423397,2.704854799,2700,24,0,0,6,6,18,1,0,0.04,0,0,0.281461871,0.331182965,0.281461871,0.34561514
0,0,0,0,1,0,2018-12-14,0,0,2.698719205,3.387391223,2.698719205,2.701148427,2592,36,0,0,20,20,16,0,0.022222222,0.219512195,0,0,0.720215827,0.687226377,0.720215827,0.470752125
0,0,0,0,1,0,2018-12-14,0,0,3.570722135,4.074673151,3.570722135,3.148014106,2736,66,0,0,41,41,25,0,0.068181818,0.333333333,0,0,0.609315967,0.567988298,0.609315967,0.484372698
0,0,0,1,0,0,2018-12-14,0,0,3.619201477,4.63479855,3.619201477,4.18593212,2655,128,0,0,47,47,81,1,0.020833333,0.105263158,0,0,0.669074068,0.66650552,0.669074068,0.661869441
0,0,0,0,1,0,2018-12-14,0,0,1.920652101,3.070706718,1.920652101,2.692409533,2709,23,0,0,7,7,16,0,0,0.086956522,0,0,0.350680786,0.446546858,0.350680786,0.460616055
0,0,0,1,0,0,2018-12-14,0,0,2.365885046,3.519129207,2.365885046,3.141215144,2664,50,0,0,17,17,33,1,0,0.105263158,0,0,0.513686631,0.534496359,0.513686631,0.539614551
0,1,0,0,0,0,2018-12-14,0,0,2.570284415,3.879189557,2.570284415,3.586275938,2646,59,0,0,16,16,43,1,0,0.45,0,0,0.19386554,0.283717296,0.19386554,0.293168512
0,0,0,1,0,0,2018-12-14,0,0,4.113515891,4.673959105,4.113515891,3.827778658,2718,114,0,0,67,67,47,0,0,0.025974026,0,0,0.551855601,0.470270748,0.551855601,0.310729277
1,0,0,0,0,0,2018-12-14,0,0,2.725162906,4.671721663,2.725162906,4.524106052,2628,124,0,0,16,16,108,0,0,0.132352941,0,0,0.420764689,0.585566641,0.420764689,0.573875231
0,0,0,0,1,0,2018-12-14,0,0,0.688218536,2.426172113,0.688218536,2.232749452,2727,12,0,0,2,2,10,0,0,0.048780488,0,0,0.1629,0.479070462,0.1629,0.517242142
0,0,0,0,1,0,2018-12-14,0,0,2.468549044,3.009210045,2.468549044,2.138795555,2601,54,0,0,23,23,31,1,0.08,0.818181818,0,0,0.483651599,0.455766538,0.483651599,0.414703484
0,0,0,0,1,0,2018-12-14,0,0,1.781147723,4.779252099,1.781147723,4.728121922,2574,126,0,0,6,6,120,0,0,0.183673469,0,0,0.24970784,0.456784861,0.24970784,0.463608674
0,0,0,1,0,0,2018-12-14,0,0,2.838568052,3.518185772,2.838568052,2.838143493,2682,43,0,0,21,21,22,1,0,0.105263158,0,0,0.190853896,0.25073039,0.190853896,0.286575722
0,0,0,1,0,0,2018-12-14,0,0,1.347077604,4.023844666,1.347077604,3.955461677,2610,73,0,0,5,5,68,0,0,0.428571429,0,0,0.668055279,0.578289561,0.668055279,0.566760649
0,0,0,1,0,0,2018-12-14,0,0,1.085401944,4.278267706,1.085401944,4.237306749,2565,88,0,0,3,3,85,1,0,0.346153846,0,0,0.182198158,0.428981539,0.182198158,0.430033269
0,0,0,0,1,0,2018-12-15,0,0,3.862492544,4.456437164,3.862492544,3.665848063,2673,107,0,0,60,60,47,1,0.016393443,0.157894737,0,0,0.533203818,0.566464617,0.533203818,0.5793311
0,1,0,0,0,0,2018-12-15,0,0,3.901217333,4.353897754,3.901217333,3.34843811,2691,86,0,0,55,55,31,1,0.051724138,0.5,0,0,0.24386197,0.249496299,0.24386197,0.247829551
0,1,0,0,0,0,2018-12-15,0,0,1.989166013,3.187052746,1.989166013,2.829748706,2700,29,0,0,8,8,21,1,0,0.06,0,0,0.24967989,0.327528433,0.24967989,0.352684805
0,0,0,0,1,0,2018-12-15,0,0,3.67156515,5.132145331,3.67156515,4.868551624,2592,206,0,0,48,48,158,0,0.020408163,0.243902439,0,0,0.698065049,0.661205717,0.698065049,0.6485882
0,0,0,0,1,0,2018-12-15,0,0,3.598414947,4.35852665,3.598414947,3.728313481,2736,86,0,0,42,42,44,0,0.066666667,0.5,0,0,0.602243849,0.53373797,0.602243849,0.44564051
0,0,0,1,0,0,2018-12-15,0,0,2.864897097,4.28034257,2.864897097,4.003436391,2655,91,0,0,26,26,65,1,0.018518519,0.157894737,0,0,0.743622047,0.698981226,0.743622047,0.650854213
0,0,0,0,1,0,2018-12-15,0,0,1.920652101,2.908395071,1.920652101,2.444707774,2709,19,0,0,7,7,12,0,0,0.130434783,0,0,0.350680786,0.368060622,0.350680786,0.360620294
0,0,0,1,0,0,2018-12-15,0,0,2.369071611,3.671871727,2.369071611,3.355499791,2664,57,0,0,18,18,39,1,0,0.157894737,0,0,0.515875513,0.522377848,0.515875513,0.515353143
0,1,0,0,0,0,2018-12-15,0,0,2.570284415,3.918286483,2.570284415,3.637363149,2646,61,0,0,16,16,45,1,0,0.5,0,0,0.19386554,0.279193185,0.19386554,0.287321128
0,0,0,1,0,0,2018-12-15,0,0,4.176503636,4.810788608,4.176503636,4.055645809,2718,131,0,0,71,71,60,0,0,0.038961039,0,0,0.541814792,0.479493201,0.541814792,0.393179564
1,0,0,0,0,0,2018-12-15,0,0,2.726443046,4.708024809,2.726443046,4.565569674,2628,129,0,0,17,17,112,0,0,0.147058824,0,0,0.566541261,0.587691947,0.566541261,0.569620738
0,0,0,0,1,0,2018-12-15,0,0,1.939237085,3.265235245,1.939237085,2.956885572,2727,27,0,0,7,7,20,0,0,0.073170732,0,0,0.200630455,0.3708956,0.200630455,0.408970975
0,0,0,0,1,0,2018-12-15,0,0,2.296755784,2.45827585,2.296755784,0.758288299,2601,19,0,0,14,14,5,1,0.166666667,0.909090909,0,0,0.256028087,0.252779976,0.256028087,0.118995199
0,0,0,0,1,0,2018-12-15,0,0,1.781147723,4.779252099,1.781147723,4.728121922,2574,126,0,0,6,6,120,0,0,0.204081633,0,0,0.24970784,0.456784861,0.24970784,0.463608674
0,0,0,1,0,0,2018-12-15,0,0,2.870992873,3.635301248,2.870992873,3.011067913,2682,51,0,0,24,24,27,1,0,0.157894737,0,0,0.294179328,0.290812562,0.294179328,0.285712572
0,0,0,1,0,0,2018-12-15,0,0,1.347077604,3.751695985,1.347077604,3.663047116,2610,58,0,0,5,5,53,0,0,0.476190476,0,0,0.668055279,0.573921426,0.668055279,0.554302328
0,0,0,1,0,0,2018-12-15,0,0,1.085401944,4.304671198,1.085401944,4.264798551,2565,89,0,0,3,3,86,1,0,0.384615385,0,0,0.182198158,0.419713931,0.182198158,0.420787856
0,0,0,0,1,0,2018-12-16,0,0,3.862492544,4.467588465,3.862492544,3.689647888,2673,108,0,0,60,60,48,1,0.016393443,0.210526316,0,0,0.533203818,0.563866028,0.533203818,0.573938086
0,1,0,0,0,0,2018-12-16,0,0,0.797630258,0.797630258,0.797630258,0,2691,3,0,0,3,3,0,1,0.048387097,0.666666667,0,0,0.36503977,0.36503977,0.36503977,0
0,1,0,0,0,0,2018-12-16,0,0,2.116059472,3.226495923,2.116059472,2.829748706,2700,30,0,0,9,9,21,1,0,0.08,0,0,0.235827951,0.322110319,0.235827951,0.352684805
0,0,0,0,1,0,2018-12-16,0,0,3.736305324,5.147362534,3.736305324,4.868206945,2592,209,0,0,51,51,158,0,0.037735849,0.268292683,0,0,0.693372887,0.661991363,0.693372887,0.65060897
0,0,0,0,1,0,2018-12-16,0,0,3.624821478,4.185121106,3.624821478,3.339354933,2736,73,0,0,43,43,30,0,0.065217391,0.666666667,0,0,0.600784976,0.558416004,0.600784976,0.472857591
0,0,0,1,0,0,2018-12-16,0,0,2.864897097,4.294085584,2.864897097,4.02151901,2655,92,0,0,26,26,66,1,0.018518519,0.210526316,0,0,0.743622047,0.695937527,0.743622047,0.646408471
0,0,0,0,1,0,2018-12-16,0,0,1.920652101,2.908395071,1.920652101,2.444707774,2709,19,0,0,7,7,12,0,0,0.173913043,0,0,0.350680786,0.368060622,0.350680786,0.360620294
0,0,0,1,0,0,2018-12-16,0,0,2.369071611,3.671871727,2.369071611,3.355499791,2664,57,0,0,18,18,39,1,0,0.210526316,0,0,0.515875513,0.522377848,0.515875513,0.515353143
0,1,0,0,0,0,2018-12-16,0,0,2.570284415,3.937484567,2.570284415,3.662293949,2646,62,0,0,16,16,46,1,0,0.55,0,0,0.19386554,0.276947863,0.19386554,0.284384299
0,0,0,1,0,0,2018-12-16,0,0,4.191737596,4.818896899,4.191737596,4.055645809,2718,132,0,0,72,72,60,0,0,0.051948052,0,0,0.538215101,0.477779813,0.538215101,0.393179564
1,0,0,0,0,0,2018-12-16,0,0,2.775486818,4.715626293,2.775486818,4.565569674,2628,130,0,0,18,18,112,0,0.052631579,0.161764706,0,0,0.586338047,0.587087335,0.586338047,0.569620738
0,0,0,0,1,0,2018-12-16,0,0,1.939237085,3.265235245,1.939237085,2.956885572,2727,27,0,0,7,7,20,0,0,0.097560976,0,0,0.200630455,0.3708956,0.200630455,0.408970975
0,0,0,0,1,0,2018-12-16,0,0,1.917823894,4.786562194,1.917823894,4.728121922,2574,127,0,0,7,7,120,0,0,0.224489796,0,0,0.372101998,0.459085828,0.372101998,0.463608674
0,0,0,1,0,0,2018-12-16,0,0,2.870992873,3.688809532,2.870992873,3.115518846,2682,54,0,0,24,24,30,1,0,0.210526316,0,0,0.294179328,0.315382654,0.294179328,0.325253273
0,0,0,1,0,0,2018-12-16,0,0,1.347077604,3.751635019,1.347077604,3.664359874,2610,58,0,0,5,5,53,0,0,0.523809524,0,0,0.668055279,0.559898329,0.668055279,0.536912907
0,0,0,1,0,0,2018-12-16,0,0,1.354505795,3.967335921,1.354505795,3.891479369,2565,66,0,0,4,4,62,1,0,0.423076923,0,0,0.249398179,0.452492386,0.249398179,0.458404225
0,0,0,0,1,0,2018-12-17,0,0,3.036282196,4.003081059,3.036282196,3.566395558,2673,68,0,0,24,24,44,1,0.016393443,0.263157895,0,0,0.309840961,0.548930275,0.309840961,0.61122051
0,1,0,0,0,0,2018-12-17,0,0,3.958406951,4.483246539,3.958406951,3.592375797,2691,98,0,0,59,59,39,1,0.048387097,0.833333333,0,0,0.264741626,0.260493782,0.264741626,0.236754787
0,1,0,0,0,0,2018-12-17,0,0,2.116059472,3.433161988,2.116059472,3.125455607,2700,36,0,0,9,9,27,1,0,0.1,0,0,0.235827951,0.318088202,0.235827951,0.339818842
0,0,0,0,1,0,2018-12-17,0,0,3.75798321,5.170656724,3.75798321,4.891798978,2592,214,0,0,52,52,162,0,0.037037037,0.292682927,0,0,0.688011103,0.663326752,0.688011103,0.654707981
0,0,0,0,1,0,2018-12-17,0,0,3.637232903,4.267716459,3.637232903,3.508740877,2736,78,0,0,43,43,35,0,0.085106383,0.833333333,0,0,0.580450714,0.527546667,0.580450714,0.427461272
0,0,0,1,0,0,2018-12-17,0,0,0,3.248733883,0,3.244814918,2655,29,0,0,1,1,28,1,0.018518519,0.263157895,0,0,0,0.589304867,0,0.524226042
0,0,0,0,1,0,2018-12-17,0,0,1.603949706,2.865609786,1.603949706,2.540220891,2709,19,0,0,5,5,14,0,0,0.217391304,0,0,0.184280855,0.494307502,0.184280855,0.506053615
0,0,0,1,0,0,2018-12-17,0,0,2.512091887,3.942505081,2.512091887,3.671105627,2664,70,0,0,20,20,50,1,0,0.263157895,0,0,0.513704305,0.516923026,0.513704305,0.499838353
0,1,0,0,0,0,2018-12-17,0,0,0,1.925434115,0,1.925434115,2646,7,0,0,0,0,7,1,0,0.6,0,0,0,0.090812196,0,0.090812196
0,0,0,1,0,0,2018-12-17,0,0,4.206699553,4.867917687,4.206699553,4.14226604,2718,139,0,0,73,73,66,0,0,0.064935065,0,0,0.534516675,0.483249172,0.534516675,0.419236822
1,0,0,0,0,0,2018-12-17,0,0,1.969253117,3.215719317,1.969253117,2.876723425,2628,28,0,0,9,9,19,0,0.052631579,0.176470588,0,0,0.65894253,0.525874855,0.65894253,0.435494228
0,0,0,0,1,0,2018-12-17,0,0,1.939237085,3.337486137,1.939237085,3.05418832,2727,29,0,0,7,7,22,0,0,0.12195122,0,0,0.200630455,0.364999923,0.200630455,0.396787299
0,0,0,0,1,0,2018-12-17,0,0,2.086125716,4.813306897,2.086125716,4.74577444,2574,131,0,0,9,9,122,0,0,0.244897959,0,0,0.577441768,0.471789261,0.577441768,0.460881873
0,0,0,1,0,0,2018-12-17,0,0,2.870992873,3.849573847,2.870992873,3.38478385,2682,63,0,0,25,25,38,1,0,0.263157895,0,0,0.297443474,0.312645609,0.297443474,0.31342324
0,0,0,1,0,0,2018-12-17,0,0,1.347077604,3.750306217,1.347077604,3.662908519,2610,58,0,0,5,5,53,0,0,0.571428571,0,0,0.668055279,0.561500933,0.668055279,0.53867379
0,0,0,1,0,0,2018-12-17,0,0,1.570237367,4.01084342,1.570237367,3.919729359,2565,68,0,0,5,5,63,1,0,0.461538462,0,0,0.261471317,0.443632398,0.261471317,0.452556276
0,0,0,0,1,0,2018-12-18,0,0,0.998491714,2.530565747,0.998491714,2.29893875,2673,16,0,0,4,4,12,1,0.015151515,0.315789474,0,0,0.728947071,0.540123956,0.728947071,0.45786033
0,1,0,0,0,0,2018-12-18,0,0,2.216555183,3.575479017,2.216555183,3.286085703,2700,43,0,0,11,11,32,1,0,0.12,0,0,0.292179095,0.336951495,0.292179095,0.342379999
0,0,0,0,1,0,2018-12-18,0,0,2.074428053,3.491592942,2.074428053,3.214004171,2592,38,0,0,10,10,28,0,0.034482759,0.317073171,0,0,0.754423311,0.641810059,0.754423311,0.590443561
0,0,0,1,0,0,2018-12-18,0,0,3.315465945,4.714045359,3.315465945,4.43302881,2655,134,0,0,38,38,96,1,0.015151515,0.315789474,0,0,0.742029979,0.688080603,0.742029979,0.625143681
0,0,0,0,1,0,2018-12-18,0,0,1.603949706,3.021369436,1.603949706,2.747478273,2709,22,0,0,5,5,17,0,0,0.260869565,0,0,0.184280855,0.480135281,0.184280855,0.502533367
0,0,0,1,0,0,2018-12-18,0,0,2.574511399,4.091082176,2.574511399,3.846418701,2664,81,0,0,22,22,59,1,0,0.315789474,0,0,0.506205134,0.514358856,0.506205134,0.492444851
0,1,0,0,0,0,2018-12-18,0,0,1.549954476,2.779058704,1.549954476,2.459027998,2646,18,0,0,5,5,13,1,0,0.65,0,0,0.090754897,0.161939096,0.090754897,0.166059949
0,0,0,1,0,0,2018-12-18,0,0,3.544964344,4.535521704,3.544964344,4.071881924,2718,99,0,0,38,38,61,0,0.012658228,0.077922078,0,0,0.560775277,0.463402578,0.560775277,0.390658788
1,0,0,0,0,0,2018-12-18,0,0,2.865196772,4.449206483,2.865196772,4.223265523,2628,96,0,0,20,20,76,0,0.047619048,0.191176471,0,0,0.613663739,0.542373891,0.613663739,0.512774995
0,0,0,0,1,0,2018-12-18,0,0,1.939237085,3.492310562,1.939237085,3.255162357,2727,34,0,0,7,7,27,0,0,0.146341463,0,0,0.200630455,0.382948463,0.200630455,0.40934184
0,0,0,0,1,0,2018-12-18,0,0,2.162027871,4.834497698,2.162027871,4.763281867,2574,134,0,0,10,10,124,0,0,0.265306122,0,0,0.625490772,0.478111279,0.625490772,0.457759976
0,0,0,1,0,0,2018-12-18,0,0,0,2.153003465,0,2.153003465,2682,10,0,0,0,0,10,1,0.037037037,0.315789474,0,0,0,0.324625578,0,0.324625578
0,0,0,1,0,0,2018-12-18,0,0,0,1.581288541,0,1.581288541,2610,5,0,0,0,0,5,0,0,0.619047619,0,0,0,0.181989011,0,0.181989011
0,0,0,1,0,0,2018-12-18,0,0,1.708293239,4.070577397,1.708293239,3.975165111,2565,71,0,0,6,6,65,1,0,0.5,0,0,0.467041553,0.449448658,0.467041553,0.436594844
0,0,0,0,1,0,2018-12-19,0,0,1.38783275,3.142216413,1.38783275,2.952842309,2673,29,0,0,6,6,23,1,0.014705882,0.368421053,0,0,0.665717708,0.550071021,0.665717708,0.512931538
0,1,0,0,0,0,2018-12-19,0,0,2.253051695,3.687758107,2.253051695,3.424626958,2700,47,0,0,12,12,35,1,0,0.14,0,0,0.307192757,0.327145675,0.307192757,0.312360896
0,0,0,0,1,0,2018-12-19,0,0,2.273975803,3.912575953,2.273975803,3.697683458,2592,56,0,0,12,12,44,0,0.033333333,0.341463415,0,0,0.708425018,0.591710155,0.708425018,0.53523711
0,0,0,1,0,0,2018-12-19,0,0,3.50918013,4.841027004,3.50918013,4.536604246,2655,149,0,0,44,44,105,1,0.013888889,0.368421053,0,0,0.730847711,0.672279062,0.730847711,0.612007484
0,0,0,0,1,0,2018-12-19,0,0,1.786744716,3.114098508,1.786744716,2.809785029,2709,24,0,0,6,6,18,0,0,0.304347826,0,0,0.178197846,0.469141706,0.178197846,0.49443551
0,0,0,1,0,0,2018-12-19,0,0,2.577852857,4.125384454,2.577852857,3.889452607,2664,84,0,0,23,23,61,1,0,0.368421053,0,0,0.506097625,0.516003724,0.506097625,0.48832781
0,1,0,0,0,0,2018-12-19,0,0,2.315128886,3.407032676,2.315128886,3.022118192,2646,35,0,0,11,11,24,1,0,0.7,0,0,0.103974676,0.172572453,0.103974676,0.187909918
0,0,0,1,0,0,2018-12-19,0,0,4.275866178,5.040118277,4.275866178,4.413432942,2718,165,0,0,79,79,86,0,0.0125,0.090909091,0,0,0.552365517,0.479885305,0.552365517,0.400204437
1,0,0,0,0,0,2018-12-19,0,0,2.865196772,4.483428433,2.865196772,4.266216145,2628,99,0,0,20,20,79,0,0.047619048,0.205882353,0,0,0.613663739,0.533292975,0.613663739,0.501734277
0,0,0,0,1,0,2018-12-19,0,0,0,2.456490738,0,2.456490738,2727,12,0,0,0,0,12,0,0,0.170731707,0,0,0,0.354110322,0,0.354110322
0,0,0,0,1,0,2018-12-19,0,0,2.162027871,4.834214091,2.162027871,4.76300139,2574,134,0,0,10,10,124,0,0,0.285714286,0,0,0.625490772,0.480915049,0.625490772,0.460677716
0,0,0,1,0,0,2018-12-19,0,0,0,2.852593357,0,2.803085929,2682,20,0,0,1,1,19,1,0.035714286,0.368421053,0,0,0,0.287005297,0,0.288809002
0,0,0,1,0,0,2018-12-19,0,0,1.347077604,3.849955861,1.347077604,3.770391459,2610,63,0,0,5,5,58,0,0,0.666666667,0,0,0.668055279,0.566993729,0.668055279,0.548454128
0,0,0,1,0,0,2018-12-19,0,0,1.708293239,4.124692394,1.708293239,4.033934567,2565,74,0,0,6,6,68,1,0,0.538461538,0,0,0.467041553,0.455586579,0.467041553,0.445727342
0,0,0,1,0,0,2018-12-19,0,0,0.689069756,2.700367394,0.689069756,2.558064439,2781,15,0,0,2,2,13,1,0,0,0,0,0.093575,0.113135047,0.093575,0.104685912
0,0,0,0,1,0,2018-12-19,0,0,0,1.973978058,0,1.837129742,2835,8,0,0,1,1,7,0,0,0,0,0,0,0.534583361,0,0.507756133
0,0,0,1,0,0,2018-12-19,0,0,0,1.490513031,0,1.32132935,2826,7,0,0,1,1,6,1,0,0,0,0,0,0.192006064,0,0.203362753
0,0,0,0,1,0,2018-12-19,0,0,0,1.064707717,0,0.820595038,2844,7,0,0,1,1,6,0,0,0,0,0,0,0.63066826,0,0.678649541
0,0,0,0,1,0,2018-12-19,0,0,0,0.716145986,0,0.716145986,2808,4,0,0,1,1,3,1,0,0,0,0,0,0.802364852,0,0.757735799
0,0,0,0,1,0,2018-12-19,0,0,0,1.589798523,0,1.362121379,2754,14,0,0,1,1,13,0,0,0,0,0,0,0.09480186,0,0.092109318
0,0,0,0,1,0,2018-12-19,0,0,0,2.202328152,0,2.202328152,2763,11,0,0,0,0,11,1,0,0,0,0,0,0.427172263,0,0.427172263
0,0,0,0,1,0,2018-12-20,0,0,1.756160799,3.342326347,1.756160799,3.114671971,2673,35,0,0,8,8,27,1,0.014285714,0.421052632,0,0,0.584248504,0.57233253,0.584248504,0.558640421
0,1,0,0,0,0,2018-12-20,0,0,1.035286727,2.928774817,1.035286727,2.869661727,2700,24,0,0,3,3,21,1,0,0.16,0,0,0.032851822,0.360872554,0.032851822,0.327932238
0,0,0,0,1,0,2018-12-20,0,0,2.457381395,4.258025059,2.457381395,4.079146,2592,77,0,0,14,14,63,0,0.032258065,0.365853659,0,0,0.656593231,0.533349077,0.656593231,0.476166659
0,0,0,1,0,0,2018-12-20,0,0,1.944585888,3.383098564,1.944585888,3.113575099,2655,33,0,0,8,8,25,1,0.012987013,0.421052632,0,0,0.613287193,0.593871751,0.613287193,0.584869103
0,0,0,0,1,0,2018-12-20,0,0,2.074771211,3.199143151,2.074771211,2.809785029,2709,26,0,0,8,8,18,0,0,0.347826087,0,0,0.170318554,0.452536395,0.170318554,0.49443551
0,0,0,1,0,0,2018-12-20,0,0,1.515686766,3.406003317,1.515686766,3.253156871,2664,37,0,0,7,7,30,1,0,0.421052632,0,0,0.413272148,0.462660907,0.413272148,0.425868526
0,1,0,0,0,0,2018-12-20,0,0,2.376062951,3.667367422,2.376062951,3.349947783,2646,46,0,0,12,12,34,1,0,0.75,0,0,0.135438424,0.169714995,0.135438424,0.179472771
0,0,0,1,0,0,2018-12-20,0,0,4.342868967,5.096640784,4.342868967,4.460729448,2718,174,0,0,84,84,90,0,0.011764706,0.103896104,0,0,0.539490396,0.470004653,0.539490396,0.392787948
1,0,0,0,0,0,2018-12-20,0,0,2.865196772,4.405928445,2.865196772,4.168441919,2628,94,0,0,20,20,74,0,0.047619048,0.220588235,0,0,0.613663739,0.57161395,0.613663739,0.548447741
0,0,0,0,1,0,2018-12-20,0,0,0,2.683849784,0,2.683849784,2727,15,0,0,0,0,15,0,0,0.195121951,0,0,0,0.335094747,0,0.335094747
0,0,0,0,1,0,2018-12-20,0,0,2.265642749,4.326890929,2.265642749,4.192408929,2574,78,0,0,11,11,67,0,0,0.306122449,0,0,0.601855303,0.358861567,0.601855303,0.250385424
0,0,0,1,0,0,2018-12-20,0,0,1.734678485,3.586600291,1.734678485,3.418322641,2682,44,0,0,8,8,36,1,0.03030303,0.421052632,0,0,0.291460711,0.312601966,0.291460711,0.308759849
0,0,0,1,0,0,2018-12-20,0,0,1.347077604,3.868907909,1.347077604,3.79038389,2610,63,0,0,5,5,58,0,0,0.714285714,0,0,0.668055279,0.566282569,0.668055279,0.549028089
0,0,0,1,0,0,2018-12-20,0,0,1.708293239,4.13562666,1.708293239,4.044692313,2565,74,0,0,6,6,68,1,0,0.576923077,0,0,0.467041553,0.466807692,0.467041553,0.46099324
0,0,0,1,0,0,2018-12-20,0,0,2.051788167,3.538239301,2.051788167,3.281879211,2781,35,0,0,8,8,27,1,0,0.125,0,0,0.209036159,0.164625356,0.209036159,0.148915425
0,0,0,0,1,0,2018-12-20,0,0,1.15763496,2.565656061,1.15763496,2.290241368,2835,16,0,0,4,4,12,0,0,0.016393443,0,0,0.737494522,0.66568781,0.737494522,0.631751098
0,0,0,1,0,0,2018-12-20,0,0,0,2.516380398,0,2.472376316,2826,16,0,0,1,1,15,1,0,0.035714286,0,0,0,0.287921191,0,0.28704224
0,0,0,0,1,0,2018-12-20,0,0,0.373424667,0.834351138,0.373424667,0.976507635,2844,6,0,0,2,2,4,0,0,0.023809524,0,0,0.55,0.451434602,0.55,0.044992444
0,0,0,0,1,0,2018-12-20,0,0,0.657693116,2.411510593,0.657693116,2.242513649,2808,16,0,0,3,3,13,1,0,0.023255814,0,0,0.323896759,0.566329882,0.323896759,0.582128689
0,0,0,0,1,0,2018-12-20,0,0,1.280009906,2.270826897,1.280009906,2.007384047,2754,43,0,0,4,4,39,0,0,0.03125,0,0,0.055776406,0.268608573,0.055776406,0.281417344
0,0,0,0,1,0,2018-12-20,0,0,0,0.427060956,0,0.964481409,2790,4,0,0,1,1,3,0,0,0.071428571,0,0,0,0.533752927,0,0.024608038
0,0,0,0,1,0,2018-12-20,0,0,0,1.269743896,0,1.269743896,2799,5,0,0,0,0,5,1,0,0.023255814,0,0,0,0.661870234,0,0.661870234
0,0,0,0,1,0,2018-12-20,0,0,0,2.781491164,0,2.781491164,2763,21,0,0,0,0,21,1,0,0.023255814,0,0,0,0.409169717,0,0.409169717
